dummy ein,status,instrumentDesc,serialNum,calInterval,siteCode,owner,project,manufacturer,iso,calJob,calPlace,calCost,dateReceived,id,ein_new,dateCompleted,jobStatus,calCurrency,incomingShip,outgoingShip
45589,Completed,DC Power Supply,ARS45BWA8EU,3,HS,Rhona,PP,Microsoft,YES,External,Site,6.52,11/10/2019,869,1145589,,In Review,,,
6859,Approved,DC Power Supply,DQF20ZHP3QT,3,SS,Ulysses,Honeywell,Finale,NO,Internal,In-site,5.26,11/10/2019,870,116859,,In Review,,,
13878,Completed,Ionizer Fan,BNA74UVA3KC,6,ISL,Adena,PP,Finale,YES,Internal,Site,5.27,11/10/2019,871,1113878,,In Review,,,
25710,In review,DC Power Supply,YVW29DIY5BX,12,HS,Amber,PP,Finale,YES,External,Site,5.55,11/10/2019,872,1125710,,In Review,,,
77869,Completed,Caliper,SAK35ZGJ6QH,6,SS,Richard,Honeywell,Microsoft,YES,External,Site,6.16,11/11/2019,873,1177869,,In Review,,,
99227,Completed,Tenma DMM,ZRC75XTD5IR,12,RSE,Keegan,Honeywell,Sibelius,NO,External,In-site,0.22,11/11/2019,874,1199227,,In Review,,,
78494,In review,Ionizer Gun,SYC60JGT2DL,3,SS,Kibo,Honeywell,Yahoo,NO,External,In-site,6.05,11/11/2019,875,1178494,,In Review,,,
99722,Approved,Fluke117,IUU23FCD5NJ,12,ISL,Signe,Honeywell,Borland,NO,Internal,In-site,6.94,11/12/2019,876,1199722,,In Review,,,
72620,Approved,DC Power Supply,TKE54RJF3CR,6,ISL,Imani,Honeywell,Altavista,YES,Internal,In-site,7.86,11/12/2019,877,1172620,,In Review,,,
61224,Completed,Tenma DMM,ZQI55AAG8RP,6,RS,Harper,PP,Adobe,YES,Internal,In-site,8.79,11/12/2019,878,1161224,,In Review,,,
57793,In review,Fluke115,KOE48LRW5IS,6,ISL,Thaddeus,PP,Finale,NO,External,In-site,1.03,11/12/2019,879,1157793,,In Review,,,
28722,Completed,DC Power Supply,WFZ82PBJ5OY,12,SS,Lionel,Honeywell,Sibelius,NO,Internal,Site,4.95,11/12/2019,880,1128722,,In Review,,,
18375,Approved,Ionizer Fan,YWP71EML8XI,12,RSE,Amos,Honeywell,Lycos,NO,External,Site,6.91,11/13/2019,881,1118375,,In Review,,,
57031,In review,Tenma DMM,JCL63XYM3KZ,12,ISL,Lani,Keysight,Apple Systems,NO,External,Site,8.01,11/13/2019,882,1157031,,In Review,,,
8206,Completed,Fluke117,SQF38PKQ1PH,3,RSE,Madison,Dell,Yahoo,NO,Internal,Site,2.35,11/13/2019,883,118206,,In Review,,,
94299,Completed,Ionizer Gun,LEK55SVQ1UM,12,RSE,Naomi,Keysight,Chami,YES,Internal,In-site,2.55,11/14/2019,884,1194299,,In Review,,,
915,Approved,Ionizer Gun,CRW76TLP0RU,12,RS,Jordan,PP,Adobe,YES,Internal,In-site,8.28,11/14/2019,885,11915,,In Review,,,
80441,In review,Ionizer Fan,FXQ65TUV9JP,3,RSE,Lareina,Dell,Finale,NO,Internal,In-site,7.4,11/14/2019,886,1180441,,In Review,,,
56002,Approved,Ionizer Gun,XJQ69KQK5HY,12,HS,Quentin,PP,Borland,YES,Internal,Site,6.21,11/14/2019,887,1156002,,In Review,,,
38683,Completed,Datapaq Q18,CHR69BLD2WF,3,SS,Howard,Dell,Adobe,YES,External,In-site,9.6,11/15/2019,888,1138683,,In Review,,,
66692,Approved,Caliper,HDT66RLB5MF,3,SS,Susan,Keysight,Sibelius,NO,External,In-site,6.96,11/15/2019,889,1166692,,In Review,,,
7236,Approved,Ionizer Gun,NVN52MNF4XN,6,RS,Thomas,Dell,Google,NO,Internal,In-site,7.89,11/15/2019,890,117236,,In Review,,,
82728,Completed,DC Power Supply,QHU60HNF6WQ,3,HS,Kiona,Keysight,Sibelius,YES,Internal,Site,3.04,11/15/2019,891,1182728,,In Review,,,
60434,In review,Data Switch,PVB74QCQ1ND,3,HS,Abraham,Keysight,Apple Systems,YES,Internal,In-site,6.29,11/15/2019,892,1160434,,In Review,,,
6250,Completed,Ionizer Fan,KQB18GDY0IU,6,SS,Denton,PP,Sibelius,NO,Internal,Site,8.27,11/15/2019,893,116250,,In Review,,,
48815,In review,Ionizer Fan,QMG77RTS8NQ,12,ISL,Bell,Keysight,Microsoft,NO,Internal,In-site,5.71,11/15/2019,894,1148815,,In Review,,,
20748,In review,DC Power Supply,TNO06PYF5YW,12,RSE,Jerome,PP,Borland,NO,Internal,Site,6.38,11/15/2019,895,1120748,,In Review,,,
11832,Completed,Ionizer Fan,GJR85IYB7SD,6,ISL,Kamal,Dell,Microsoft,YES,Internal,Site,2.87,11/16/2019,896,1111832,,In Review,,,
25509,In review,Fluke117,OEU72YMF7IP,12,ISL,Nita,Honeywell,Altavista,YES,External,In-site,1.38,11/16/2019,897,1125509,,In Review,,,
41417,Approved,Tenma DMM,OFR05EBB0MN,6,RSE,Philip,Dell,Cakewalk,NO,External,Site,4.07,11/16/2019,898,1141417,,In Review,,,
78928,In review,Fluke115,TDG39OUX4YX,3,ISL,Fletcher,PP,Adobe,NO,External,In-site,6.11,11/16/2019,899,1178928,,In Review,,,
93332,In review,Data Switch,XPC30QIG0OW,3,RS,Shaine,Dell,Microsoft,NO,External,Site,2.69,11/17/2019,900,1193332,,In Review,,,
79751,Completed,Caliper,AMI86ANQ2PY,6,RSE,Wylie,Honeywell,Finale,YES,Internal,Site,8.01,11/17/2019,901,1179751,,In Review,,,
79429,Completed,Fluke117,HSK25YNX9KD,6,RSE,MacKenzie,Honeywell,Lavasoft,NO,External,Site,6.13,11/17/2019,902,1179429,,In Review,,,
25669,Completed,Fluke117,ZLH71LUQ9ZM,6,ISL,Rosalyn,Honeywell,Google,NO,Internal,Site,4.35,11/17/2019,903,1125669,,In Review,,,
45616,In review,Ionizer Fan,QGL04GLD9HT,3,ISL,Risa,Keysight,Apple Systems,YES,Internal,In-site,8.4,11/17/2019,904,1145616,,In Review,,,
76400,Approved,Fluke115,EOW06LJJ4ZJ,12,HS,Yeo,Keysight,Lavasoft,NO,Internal,Site,3.16,11/17/2019,905,1176400,,In Review,,,
78538,Completed,Caliper,UBY52DHA2JT,6,ISL,Gemma,Honeywell,Sibelius,YES,External,In-site,9.95,11/17/2019,906,1178538,,In Review,,,
33565,Completed,Fluke115,LUX55YSW7DT,3,HS,Lucas,Honeywell,Chami,NO,Internal,In-site,0.13,11/17/2019,907,1133565,,In Review,,,
99020,Approved,Datapaq Q18,IGJ63LJP8JI,3,RS,Yoshi,Dell,Altavista,NO,Internal,In-site,4.07,11/18/2019,908,1199020,,In Review,,,
4274,Completed,DC Power Supply,WVN94VJD6AP,6,RSE,Otto,PP,Apple Systems,NO,External,In-site,7.02,11/18/2019,909,114274,,In Review,,,
86007,Approved,Fluke115,DHA29TZN1UG,12,SS,Odette,PP,Chami,YES,Internal,Site,5.89,11/18/2019,910,1186007,,In Review,,,
28589,Approved,Ionizer Gun,UWA02XJR6DS,3,ISL,Ulla,Honeywell,Lycos,YES,External,Site,3.73,11/19/2019,911,1128589,,In Review,,,
79821,In review,Data Switch,EXF03XTB2IA,3,HS,Omar,Dell,Lavasoft,NO,External,In-site,6.88,11/19/2019,912,1179821,,In Review,,,
6686,Approved,Data Switch,REW19AKJ5KY,6,SS,Ferdinand,PP,Adobe,YES,Internal,Site,0.45,11/19/2019,913,116686,,In Review,,,
50878,Approved,Fluke117,JYI73ISN1WX,3,RSE,Danielle,Honeywell,Yahoo,NO,External,Site,2.59,11/19/2019,914,1150878,,In Review,,,
7073,Completed,Fluke117,JDH42VCE6YF,3,SS,Justin,Keysight,Macromedia,NO,External,In-site,4.05,11/20/2019,915,117073,,In Review,,,
3335,Approved,DC Power Supply,WVR00PDE5ER,12,ISL,Giselle,Honeywell,Borland,YES,External,In-site,9.78,11/20/2019,916,113335,,In Review,,,
68300,Approved,Fluke117,ZUS70BJT1JT,12,HS,Iola,Honeywell,Lycos,YES,Internal,In-site,7.28,11/20/2019,917,1168300,,In Review,,,
37288,In review,Datapaq Q18,FOH24QAI5CX,12,ISL,Alden,Keysight,Google,NO,External,In-site,9.84,11/20/2019,918,1137288,,In Review,,,
92538,Completed,DC Power Supply,WUX73NCA8PL,3,HS,Ivory,Keysight,Microsoft,NO,External,Site,8.13,11/20/2019,919,1192538,,In Review,,,
9673,Completed,Fluke115,YNL00LIM6KM,12,SS,Fallon,Honeywell,Borland,NO,External,In-site,5.55,11/20/2019,920,119673,,In Review,,,
16932,Approved,DC Power Supply,VTT36NLW7CD,6,HS,John,Keysight,Macromedia,NO,External,Site,4.75,11/20/2019,921,1116932,,In Review,,,
20696,Completed,Tenma DMM,OAD90UXJ3UE,6,RS,Nash,Keysight,Chami,NO,External,Site,9.48,11/20/2019,922,1120696,,In Review,,,
69050,In review,Tenma DMM,NLE22XDC2NM,6,ISL,Vernon,Honeywell,Borland,YES,External,In-site,7.98,11/20/2019,923,1169050,,In Review,,,
29439,In review,Fluke117,VCM64MRG6IP,3,RS,Gloria,Honeywell,Altavista,NO,Internal,In-site,7.11,11/20/2019,924,1129439,,In Review,,,
56916,Completed,Fluke115,VXM39WCJ5EO,6,SS,Colorado,Dell,Finale,YES,External,Site,7.06,11/20/2019,925,1156916,,In Review,,,
65220,Approved,Caliper,BTH98NEY9CG,12,RS,Garrison,Dell,Google,NO,Internal,Site,1.55,11/21/2019,926,1165220,,In Review,,,
65555,Completed,Datapaq Q18,UXX43CPN6TF,6,SS,Todd,Keysight,Lycos,NO,External,In-site,4.9,11/21/2019,927,1165555,,In Review,,,
19580,In review,Ionizer Fan,RSY37MJU3NT,12,RSE,Prescott,Honeywell,Borland,NO,Internal,Site,2.25,11/21/2019,928,1119580,,In Review,,,
8730,Approved,Fluke117,LLG70VOD6QY,12,RSE,Susan,Honeywell,Finale,NO,External,In-site,7.41,11/22/2019,929,118730,,In Review,,,
64076,In review,Fluke117,RQN63UTK6CF,12,ISL,Adele,PP,Lavasoft,YES,Internal,In-site,4.07,11/22/2019,930,1164076,,In Review,,,
49223,Completed,Caliper,YXB52VSJ9BV,3,SS,Kyle,Keysight,Lycos,YES,External,Site,2.9,11/22/2019,931,1149223,,In Review,,,
14717,Approved,Ionizer Fan,BWD50SXR2IQ,3,SS,Rhona,Honeywell,Microsoft,NO,External,Site,3.53,11/22/2019,932,1114717,,In Review,,,
23739,Approved,Datapaq Q18,WWH19WPB6SV,6,RS,Rajah,Honeywell,Lavasoft,NO,External,In-site,8.37,11/22/2019,933,1123739,,In Review,,,
17128,In review,DC Power Supply,JKJ78YFS6EM,3,RS,Flynn,PP,Lavasoft,NO,External,In-site,3.6,11/22/2019,934,1117128,,In Review,,,
33477,Completed,Caliper,QTO15XGH7MZ,12,RS,Leonard,PP,Apple Systems,YES,External,In-site,3.99,11/23/2019,935,1133477,,In Review,,,
14292,Approved,DC Power Supply,GEH19QVI5PD,6,ISL,Benjamin,Dell,Macromedia,NO,External,Site,9.47,11/23/2019,936,1114292,,In Review,,,
9373,Completed,Caliper,IXD76GPA8WH,12,HS,Zeph,Dell,Macromedia,YES,Internal,In-site,6.99,11/23/2019,937,119373,,In Review,,,
64979,In review,Fluke115,NID21GVI5IV,12,HS,Amber,PP,Macromedia,NO,External,In-site,2.68,11/23/2019,938,1164979,,In Review,,,
7896,Approved,Data Switch,CCN80VAU1MZ,3,SS,Kyla,Dell,Cakewalk,NO,Internal,Site,3.29,11/23/2019,939,117896,,In Review,,,
8420,Approved,DC Power Supply,XKP26CFJ4YJ,3,ISL,Nero,PP,Altavista,YES,Internal,In-site,6.15,11/23/2019,940,118420,,In Review,,,
22888,Approved,Tenma DMM,YIT11OXW6GQ,3,RSE,Lucas,Dell,Altavista,NO,Internal,Site,8.71,11/24/2019,941,1122888,,In Review,,,
6144,Approved,Ionizer Fan,NAI56KEX7MM,3,RSE,Margaret,Dell,Chami,YES,External,In-site,0.77,11/24/2019,942,116144,,In Review,,,
70735,Completed,Datapaq Q18,AIW63BJT2VH,12,HS,Cora,Dell,Yahoo,YES,External,Site,5.81,11/24/2019,943,1170735,,In Review,,,
65437,In review,Caliper,PWI18PVU4VY,3,RSE,Brett,Dell,Altavista,NO,External,In-site,8.81,11/24/2019,944,1165437,,In Review,,,
17835,Approved,Ionizer Fan,FNT59OLB0FO,3,ISL,Evan,Keysight,Yahoo,NO,Internal,In-site,2.98,11/24/2019,945,1117835,,In Review,,,
97452,Approved,DC Power Supply,AYW68MOZ4EH,3,HS,Tanner,PP,Google,YES,External,In-site,8.81,11/24/2019,946,1197452,,In Review,,,
49835,In review,Caliper,VJF21KZI6EY,12,RSE,Emerson,Honeywell,Sibelius,NO,Internal,Site,6.23,11/25/2019,947,1149835,,In Review,,,
9499,Approved,Caliper,AYQ29JYU5AK,3,RSE,Jakeem,Honeywell,Finale,YES,External,In-site,2.12,11/25/2019,948,119499,,In Review,,,
97552,Completed,Data Switch,BNG71VYU2FQ,3,HS,Nomlanga,PP,Apple Systems,NO,External,In-site,7.24,11/26/2019,949,1197552,,In Review,,,
49509,In review,Data Switch,YHB60BFK5LC,3,SS,Kirsten,Keysight,Microsoft,YES,External,In-site,4.09,11/26/2019,950,1149509,,In Review,,,
87856,Approved,DC Power Supply,YYI22FXO4TO,3,HS,Chiquita,Honeywell,Microsoft,YES,External,Site,3.3,11/26/2019,951,1187856,,In Review,,,
61962,In review,Data Switch,UTJ48EAI2KK,12,RSE,Edan,Keysight,Altavista,YES,External,Site,8.84,11/27/2019,952,1161962,,In Review,,,
98830,Completed,Fluke115,NPE77CAB4EU,12,RSE,Maile,Keysight,Adobe,NO,Internal,Site,5.26,11/27/2019,953,1198830,,In Review,,,
26417,In review,DC Power Supply,ZLJ54GRV5KG,3,RS,Perry,PP,Google,YES,External,In-site,8.9,11/27/2019,954,1126417,,In Review,,,
95633,In review,Ionizer Fan,NOO90DSC8TB,3,SS,Ursa,Keysight,Altavista,NO,External,In-site,0.15,11/27/2019,955,1195633,,In Review,,,
97413,Completed,Fluke117,SAS08IJM7KV,6,ISL,Haviva,PP,Borland,YES,External,In-site,1.37,11/27/2019,956,1197413,,In Review,,,
59035,Completed,Fluke115,CBK34GJK0JM,3,ISL,Quinn,Keysight,Microsoft,NO,External,Site,9.97,11/28/2019,957,1159035,,In Review,,,
1933,In review,DC Power Supply,EBV03FWX6MH,6,ISL,Scarlet,Dell,Apple Systems,YES,External,Site,3.1,11/28/2019,958,111933,,In Review,,,
61761,Completed,Data Switch,LYM01ZIJ1MY,12,ISL,Wing,Honeywell,Cakewalk,YES,Internal,In-site,9.03,11/28/2019,959,1161761,,In Review,,,
28356,Completed,Tenma DMM,YQO80MPH0EW,3,RSE,Ifeoma,Dell,Adobe,NO,External,In-site,2.03,11/28/2019,960,1128356,,In Review,,,
69879,Completed,Datapaq Q18,ALI44PGM7TU,12,HS,Cole,Keysight,Chami,NO,Internal,In-site,6.76,11/28/2019,961,1169879,,In Review,,,
89476,Approved,Tenma DMM,BVE34RBQ0XO,12,HS,Kibo,PP,Cakewalk,NO,Internal,In-site,9.53,11/28/2019,962,1189476,,In Review,,,
46034,Completed,DC Power Supply,IBJ72PNH9SV,6,SS,Davis,PP,Macromedia,YES,External,In-site,3.76,11/29/2019,963,1146034,,In Review,,,
26631,Approved,Ionizer Fan,BBK92MCI3HP,12,RSE,Harper,PP,Cakewalk,NO,Internal,Site,1.09,11/29/2019,964,1126631,,In Review,,,
98457,Completed,Fluke115,VUL17QVC3HU,12,RSE,Gannon,Dell,Lycos,NO,External,In-site,6.28,11/29/2019,965,1198457,,In Review,,,
73166,Completed,Fluke117,ZAQ91JUL9TM,12,RS,Isadora,Keysight,Apple Systems,NO,Internal,In-site,4.26,11/29/2019,966,1173166,,In Review,,,
86825,Completed,Caliper,IFQ70HHJ5VW,12,RSE,Jeanette,PP,Altavista,NO,Internal,Site,9.89,11/29/2019,967,1186825,,In Review,,,
16230,In review,DC Power Supply,VGA92DEC2GA,3,ISL,Xantha,PP,Microsoft,NO,External,Site,4.53,11/29/2019,968,1116230,,In Review,,,
96756,Completed,Ionizer Fan,BDC20CML4FY,6,ISL,Justina,PP,Microsoft,NO,External,Site,5.27,11/29/2019,969,1196756,,In Review,,,
57230,Approved,Data Switch,WTF76QDX1YW,6,HS,Emery,PP,Google,NO,Internal,Site,1.15,11/30/2019,970,1157230,,In Review,,,
43563,In review,DC Power Supply,MMH53BQQ9IC,12,SS,Christopher,Honeywell,Lycos,NO,Internal,Site,4.63,11/30/2019,971,1143563,,In Review,,,
8322,Approved,Ionizer Fan,FCA31YBL5YL,12,SS,Ebony,Keysight,Borland,NO,External,Site,9.61,11/30/2019,972,118322,,In Review,,,
59079,In review,Fluke117,ESR42ZVO8YN,6,RSE,May,Honeywell,Borland,NO,External,In-site,1.65,11/30/2019,973,1159079,,In Review,,,
35206,Approved,Ionizer Fan,EEH46NFU4CN,3,ISL,Dustin,PP,Cakewalk,YES,Internal,Site,0.26,11/30/2019,974,1135206,,In Review,,,
40069,Completed,Fluke115,ZLC51BUE3SW,6,HS,Savannah,PP,Google,NO,Internal,In-site,4.04,11/30/2019,975,1140069,,In Review,,,
70863,Completed,Ionizer Fan,ZHU71YHQ8IG,6,RS,Inga,Honeywell,Borland,YES,External,Site,2.7,11/30/2019,976,1170863,,In Review,,,
33580,Approved,Fluke115,WTA48ACK0ML,12,RSE,Naomi,Honeywell,Altavista,YES,Internal,In-site,2.08,12/01/2019,977,1133580,,In Review,,,
35254,Approved,Data Switch,DSC51EVQ1KA,6,RSE,Kitra,PP,Sibelius,YES,Internal,Site,0,12/01/2019,978,1135254,,In Review,,,
12042,Completed,Caliper,WAQ88YPS2BK,3,SS,Kuame,Honeywell,Yahoo,YES,External,Site,5.13,12/01/2019,979,1112042,,In Review,,,
91577,Completed,Ionizer Gun,LGQ82MAN8UX,6,RSE,John,Honeywell,Lycos,NO,External,In-site,3.3,12/01/2019,980,1191577,,In Review,,,
82433,Approved,Datapaq Q18,BUR64TOT1KM,6,HS,Regan,Honeywell,Lycos,YES,External,In-site,6.45,12/01/2019,981,1182433,,In Review,,,
33591,In review,Datapaq Q18,KXN04ZDW7KG,6,RSE,Zachery,Keysight,Apple Systems,YES,External,Site,3.52,12/02/2019,982,1133591,,In Review,,,
3666,In review,Datapaq Q18,YMR09DUX1VL,6,RSE,Ivan,Dell,Lycos,YES,Internal,In-site,9.29,12/02/2019,983,113666,,In Review,,,
1434,Approved,DC Power Supply,QPT35VJV7VQ,12,SS,Gwendolyn,Honeywell,Macromedia,NO,External,In-site,4.08,12/02/2019,984,111434,,In Review,,,
60263,In review,Fluke117,SIL25BAG0VK,6,HS,Flynn,Honeywell,Borland,NO,External,Site,9.76,12/02/2019,985,1160263,,In Review,,,
58879,Approved,DC Power Supply,TKS37PFK1VV,3,ISL,Hoyt,PP,Macromedia,YES,External,In-site,1.57,12/02/2019,986,1158879,,In Review,,,
30252,Approved,Ionizer Gun,MWI70QKU2HE,6,RS,Yvette,Keysight,Google,NO,Internal,Site,5.33,12/03/2019,987,1130252,,In Review,,,
97847,Approved,Caliper,STT48HKF1OF,3,HS,Charde,PP,Finale,YES,External,In-site,4.98,12/03/2019,988,1197847,,In Review,,,
27124,Approved,Fluke115,PGK43RJW8VY,6,ISL,Baker,Keysight,Adobe,NO,External,In-site,3.94,12/04/2019,989,1127124,,In Review,,,
25934,Approved,Fluke115,HAS06AIL4EF,12,RSE,Oleg,PP,Apple Systems,NO,External,Site,7.2,12/04/2019,990,1125934,,In Review,,,
0,Completed,Data Switch,QRC53IFS4MT,12,ISL,Jacob,Honeywell,Macromedia,YES,External,In-site,4.82,12/04/2019,991,110,,In Review,,,
70897,In review,Ionizer Fan,HWA24NJX4XU,6,RS,Adena,PP,Chami,NO,External,In-site,8.89,12/04/2019,992,1170897,,In Review,,,
89142,In review,Data Switch,NKU95LFI5RU,12,SS,Francesca,Dell,Cakewalk,YES,External,In-site,3.48,12/05/2019,993,1189142,,In Review,,,
36850,Approved,Caliper,HUE22CUF2IA,6,RSE,Jamalia,Dell,Apple Systems,NO,External,Site,8.04,12/05/2019,994,1136850,,In Review,,,
78695,Approved,Caliper,UHZ17YCY1YA,12,RS,Simone,Dell,Macromedia,YES,Internal,Site,5.94,12/05/2019,995,1178695,,In Review,,,
58617,Approved,Tenma DMM,IMG13ZGL9PO,12,SS,Harding,Keysight,Cakewalk,YES,Internal,In-site,6.97,12/05/2019,996,1158617,,In Review,,,
61410,Approved,Ionizer Gun,IHH97MEM5WU,6,SS,Hamilton,Honeywell,Apple Systems,YES,Internal,In-site,0.89,12/05/2019,997,1161410,,In Review,,,
22845,Approved,DC Power Supply,UQN93INW7RE,3,RSE,Reese,PP,Altavista,NO,Internal,Site,3.54,12/05/2019,998,1122845,,In Review,,,
33192,Completed,Fluke115,UTL78EPD9PJ,3,RSE,Tyler,Keysight,Yahoo,NO,External,In-site,3.68,12/06/2019,999,1133192,,In Review,,,
,Approved,Fluke117,NGW24NII0JZ,12,SS,Nero,Dell,Apple Systems,YES,Internal,In-site,8.41,12/06/2019,1000,11,,In Review,,,
